,证券代码,证券内部编码,证券简称,机构编码,机构类型,报告日期,报告类型,报告期名称,证券类型编码,公告日期,更新日期,货币资金,同业存放,应付账款,应收账款,预提费用,预收款项,代理买卖证券款,代理承销证券款,摊销费用-金融资产,摊销费用-金融负债,摊销费用-非金融资产,摊销费用-非金融负债,指定为以公允价值计量且其变动计入当期损益的金融资产,指定为以公允价值计量且其变动计入当期损益的金融负债,资产总额,其他资产,分配股利、利润或偿付利息所支付的现金,可供出售金融资产,应付债券,拆入资金,买入返售金融资产,资本公积,在建工程,消耗性生物资产,合同资产,合同负债,外币报表折算差额,应付投资款,流动资产合计,流动资产其他项目,流动负债合计,流动负债其他项目,递延收益,一年内递延收益,递延所得税资产,递延所得税负债,衍生金融资产,衍生金融负债,开发支出,持有待售的资产,持有待售的负债,应付股利,应收股利,所有者权益合计,所有者权益其他项目,出口退税,应付手续费及佣金,融资租赁负债,融资租赁资产,固定资产,固定资产清理,以后按公允价值计量且其变动计入其他综合收益的金融资产,以后按公允价值计量且其变动计入其他综合收益的非金融资产,以公允价值计量且其变动计入当期损益的金融资产,以公允价值计量且其变动计入当期损益的金融负债,一般风险准备,商誉,持有至到期投资,持有待售的资产,持有待售的负债,保险合同准备金,无形资产,应付利息,应收利息,内部应付款,内部应收款,存货,投资性房地产,租赁负债,拆出资金,负债合计,负债和所有者权益合计,负债和所有者权益其他项目,负债其他项目,发放贷款及垫款,拆出资金,长期股权投资,长期借款,长期应付款,长期待摊费用,长期应收款,长期应付职工薪酬,少数股东权益,货币资金,一年内到期的非流动资产,非流动资产合计,非流动资产其他项目,一年内到期的非流动负债,非流动负债合计,非流动负债其他项目,应付账款,应收账款,应付票据,应收票据,油气资产,其他综合收益,其他债权投资,其他流动资产,其他流动负债,其他权益工具投资,其他权益工具,其他权益工具,其他非流动资产,其他非流动金融资产,其他非流动负债,其他应付款,其他应收款,归属于母公司股东权益,归属于母公司的其他权益工具,永续债,应付永续债,预计流动负债,预计负债,优先股,应付优先股,预收保费,预付款项,生产性生物资产,工程物资,应收保费返还款,应付分保账款,应收分保账款,卖出回购金融资产款,结算备付金,股本,应付短期债券,应付短期融资款,短期借款,专项应付款,专项储备,应付职工薪酬,应收补贴款,盈余公积,应交税费,资产总计,流动资产合计,流动负债合计,所有者权益合计,负债和所有者权益总计,负债合计,非流动资产合计,非流动负债合计,其他应付款合计,其他应收款合计,归属于母公司股东权益合计,交易性金融资产,交易性金融资产（不公允价值变动计入当期损益）,交易性金融负债,交易性金融负债（不公允价值变动计入当期损益）,库存股,未分配利润,未确认投资损失,使用权资产,同业存放款项,应付账款,应收账款,预提费用,预收款项,代理买卖证券款,代理承销证券款,摊销交易性金融资产损失,摊销交易性金融负债费用,摊销非交易性金融资产损失,摊销非交易性金融负债费用,应收款项类投资,应付款项类投资,资产总额,其他资产,分配股利、利润或偿付利息所支付的现金,可供出售金融资产,应付债券,借款,买入返售金融资产款,资本公积,在建工程,消耗性生物资产,合同资产,合同负债,外币报表折算差额,债权投资,流动资产合计,其他流动资产,流动负债合计,其他流动负债,一年内的递延收益,递延收益,递延所得税资产,递延所得税负债,衍生金融资产,衍生金融负债,研发费用同比增长率,持有待售资产减值准备同比增长率,持有待售负债减值准备同比增长率,应付股利同比增长率,应收股利同比增长率,股东权益同比增长率,其他股东权益同比增长率,出口退税同比增长率,应付手续费及佣金同比增长率,融资租赁资产同比增长率,融资租赁负债同比增长率,固定资产处置收益同比增长率,固定资产同比增长率,以公允价值计量且其变动计入其他综合收益的金融资产同比增长率,以公允价值计量且其变动计入其他综合收益的非流动金融资产同比增长率,以公允价值计量且其变动计入当期损益的金融资产同比增长率,以公允价值计量且其变动计入当期损益的金融负债同比增长率,一般风险准备同比增长率,商誉同比增长率,持有至到期投资同比增长率,持有待售资产同比增长率,持有待售负债同比增长率,保险合同准备金同比增长率,无形资产同比增长率,应付利息同比增长率,应收利息同比增长率,内部应付款同比增长率,内部应收款同比增长率,存货同比增长率,投资性房地产同比增长率,租赁负债同比增长率,拆出资金同比增长率,负债总额同比增长率,负债和股东权益总额同比增长率,其他负债和股东权益同比增长率,其他负债同比增长率,发放贷款及垫款同比增长率,拆入资金同比增长率,长期股权投资同比增长率,长期借款同比增长率,长期应付款同比增长率,长期待摊费用同比增长率,长期应收款同比增长率,长期员工薪酬应付款同比增长率,少数股东权益同比增长率,货币资金同比增长率,一年内到期的非流动资产同比增长率,非流动资产总额同比增长率,其他非流动资产同比增长率,一年内到期的非流动负债同比增长率,非流动负债总额同比增长率,其他非流动负债同比增长率,应付票据同比增长率,应收票据同比增长率,应付账款同比增长率,应收账款同比增长率,油气资产同比增长率,其他综合收益同比增长率,其他债权投资同比增长率,其他流动资产同比增长率,其他流动负债同比增长率,其他权益工具投资同比增长率,其他权益工具及其他股东权益同比增长率,其他权益工具同比增长率,其他非流动资产同比增长率,其他非流动金融资产同比增长率,其他非流动负债同比增长率,其他应付款同比增长率,其他应收款同比增长率,归属于母公司股东权益同比增长率,归属于母公司其他权益工具及其他股东权益同比增长率,永续债应付款同比增长率,永续债同比增长率,预计流动负债同比增长率,预计负债同比增长率,应付优先股同比增长率,优先股同比增长率,预收保费同比增长率,预付款项同比增长率,生产性生物资产同比增长率,工程物资同比增长率,应收款项类投资收益同比增长率,应付分保账款同比增长率,应收分保账款同比增长率,卖出回购金融资产同比增长率,结算备付金同比增长率,股本同比增长率,应付短期债券同比增长率,应付短期融资款同比增长率,短期借款同比增长率,专项应付款同比增长率,专项储备同比增长率,应付职工薪酬同比增长率,应收补贴款同比增长率,盈余公积同比增长率,应交税费同比增长率,资产总额同比增长率,流动资产合计同比增长率,流动负债合计同比增长率,所有者权益合计同比增长率,TOTAL_LIAB_EQUITY_YOY,负债合计同比增长率,非流动资产合计同比增长率,非流动负债合计同比增长率,其他应付款合计同比增长率,其他应收款合计同比增长率,归属于母公司所有者权益同比增长率,交易性金融资产（不公允价值计量且其变动计入当期损益）同比增长率,交易性金融资产同比增长率,交易性金融负债（不公允价值计量且其变动计入当期损益）同比增长率,交易性金融负债同比增长率,减：库存股同比增长率,未分配利润同比增长率,未确认的投资损失同比增长率,使用权资产同比增长率,审计意见类型,其他审计结果类型,上市状态
63,600600.SH,600600,青岛啤酒,10002658,通用,2007-06-30 00:00:00,中报,2007中报,058001001,2007-08-28 00:00:00,2007-08-28 00:00:00,CNY,,988969656.0,100102231.0,,185513160,,,,,,,,,,,,,,,,2854810073.0,380196439.0,,,,5749408.0,,,0.0,,0.0,,,71029458.0,16602131.0,,,,,,287808219.0,,,,,,,,4856325558.0,2627979,,,,6265000.0,,122816301.0,,,,,737450109.0,,,,,1791815083.0,,,,,,,,,,33842343.0,103214066.0,138834562,8765188.0,17441647.0,,475217843.0,2283963460.0,,,,4446185.0,,,1373108004.0,122960570.0,384138348.0,22858339.0,,,,,,,,,,,31800000.0,1815981497.0,231078249.0,,,,,,,,,,304752205.0,,,,,,,,1308219178.0,,,621470066.0,8442250,,99370685.0,,476721249.0,488783536.0,10965064589,4734569567,4882746352,5783425228.0,10965064589,5181639361.0,6230495022.0,298893009,2103789716.0,231078249.0,5308207385.0,,,6265000,,,662707477.0,,,,8.2251446011,-30.6190105995,,-6.4099330691,,,,,,,,,,,,,,,,1.8284961218,92.7053680012,,,,398.7026324669,,,-100.0,,-100.0,,,142.8364595248,,,,,,,33.5313687406,,,,,,,,757.1443947592,-8.4667288691,,,,,,,,,,,-3.5265455609,,,,,20.1963859191,,,,,,,,,,-61.3394123127,350.034868589,-0.005908122,21.5932494097,,,-21.8241649134,12.2280912338,,,,-30.3687733073,,,3.8439610517,-36.8630889517,-5.957334921,-54.7119516395,,,,,,,,,,,,72.9992173725,4.5997277625,,,,,,,,,,151.7883993699,,,,,,,,0.0,,,-19.2287002582,,,26.4104778031,,-20.423172907,-3.3279889197,4.5198007398,16.0869021661,2.0371853853,4.3213125673,4.5198007398,4.7422348405,-2.8371762602,84.7556717841,66.2758001267,4.5997277625,7.5412236509,,,,,,195.871765293,,,,,0
64,600600.SH,600600,青岛啤酒,10002658,通用,2007-03-31 00:00:00,一季报,2007一季报,058001001,2007-04-30 00:00:00,2007-04-30 00:00:00,CNY,,947403415.0,105594076.0,,430822407,,,,,,,,,,,,,,,,2856165969.0,324674749.0,,,,6409701.0,,,0.0,,0.0,,,62289172.0,17374428.0,,,,,,74318.0,,,,,,,,5454297322.0,265808,,,,3749000.0,,122816301.0,,,,,96172207.0,,,,,1782326564.0,,,,,,,,,,33136175.0,55355471.0,131055621,6876040.0,,,481948879.0,1879678812.0,,,,1894966.0,,,1336749671.0,135525318.0,389346256.0,29931242.0,,,,52475.0,,,,,17441647.0,,32048810.0,1583810765.0,217614439.0,,,,,,,,,,322473012.0,,,,,,,,1308219178.0,,,549154058.0,7758462,,137562688.0,,433435040.0,368258002.0,10455640041,4337670620,4412075875,5799971374.0,10455640041,4655668667.0,6117969421.0,243592792,1583885083.0,217614439.0,5318022495.0,,,3749000,,,713792607.0,,,,13.9979879801,-10.6735769494,,31.0984399759,,,,,,,,,,,,,,,,1.9027722342,135.0981553207,,,,147.2218481298,,,-100.0,,-100.0,,,145.7831277761,,,,,,,-99.095994425,,,,,,,,-24.6981500892,2.955598517,,,,,,,,,,,-87.1688273386,,,,,15.5755643073,,,,,,,,,,-60.9571703977,152.0989937485,-5.9191002424,-1.277441797,,,-23.6178608682,19.2996567261,,,,-69.9650970731,,,7.1339195001,-34.7723854944,-6.5569318257,-66.5802172698,,,,,,,,,,,,62.337380009,-5.9948286677,,,,,,,,,,132.1395605366,,,,,,,,0.0,,,-27.4611969806,,,105.1728377352,,-27.6487353847,-10.6984380324,4.1517422185,16.7582324078,3.9637690601,2.9507341731,4.1517422185,5.6877194587,-3.2543227363,51.057037706,60.9884565799,-5.9948286677,6.3016823756,,,,,,133.1027325374,,,,,0
65,600600.SH,600600,青岛啤酒,10002658,通用,2006-12-31 00:00:00,年报,2006年报,058001001,2008-04-22 00:00:00,2008-04-22 00:00:00,CNY,,794675379.0,113372198.0,,191661665,,,,,,,,,,,,,,,,2854810073.0,233289672.0,,,,4736922.0,,,0,,0,,,64049308.0,17374428.0,,,,,,,,,,,,,,4887097632.0,186021,,,,3749000.0,,122816301.0,,,,,746208563.0,,,,,1641319438.0,,,,,,,,,,25765820.0,53259320.0,132854526,6925875.0,26142767.0,,453156828.0,1232766676.0,,,,2163708.0,,,1044792297.0,158351168.0,250116918.0,44978970.0,,,,,,,,,,,31800000.0,1416812778.0,180267764.0,,,,,,,,,,235535247.0,,,,,,,,1308219178.0,,,599745254.0,7758462.0,,145152563.0,,476721249.0,232244295.0,9560722252,3448240293,3636321560,5681353956.0,9560722252,3879368296.0,6112481959.0,243046736,1416812778.0,180267764.0,5228197128.0,,,3749000.0,,,583709706.0,,,,11.7691236872,7.9035592922,,-12.4850622372,,,,,,,,,,,,,,,,1.8815649644,108.5092168863,,,,531.7437454739,,,-100.0,,-100.0,,,263.9165227273,,,,,,,,,,,,,,,-21.8714300114,-9.5637993102,,,,,,,,,,,-0.5579413728,,,,,15.5472811707,,,,,,,,,,-68.186404328,144.4614724076,-4.8952406475,60.7160882585,,,-28.2764590922,-2.6143813614,,,,-66.9698855682,,,-1.1401063444,-12.1643900845,-27.6793035967,-40.1980426124,,,,,,,,,,,,50.7776127743,-6.0606431068,,,,,,,,,,90.8003048362,,,,,,,,0.0,,,-36.8137989852,,,89.4570210664,,-20.423172907,-26.0503753842,-0.2961115376,7.9636823058,-5.6578449997,1.939873798,-0.2961115376,-3.3992156515,-4.4211978011,50.5127087194,48.8418371065,-6.0606431068,5.803329555,,,,,,152.3568900718,,,标准无保留意见,,0
66,600600.SH,600600,青岛啤酒,10002658,通用,2006-09-30 00:00:00,三季报,2006三季报,058001001,2006-10-31 00:00:00,2006-10-31 00:00:00,CNY,,827528811.0,123585127.0,,150623422,,,,,,,,,0.0,,,,,,,2829150382.0,247963522.0,,,,2779126.0,,0.0,14257738,0.0,791944087,,,33334079.0,,,,,,,11026099.0,,,,,,,,5199647426.0,-2152420,,,,,,,,,,,757253969.0,,,,,1390157219.0,,,,0.0,0.0,,,,,96787163.0,32375412.0,137748360,6850676.0,,,606063165.0,2074048383.0,,20892810.0,,6656525.0,0.0,,1276542251.0,225348593.0,449013440.0,101763466.0,,,,,,,,,,,,1035724075.0,210133073.0,0.0,,,,,,,,,182266366.0,,,,,,,,1308219178.0,,,643858064.0,,,89438592.0,,599502587.0,499361578.0,10456788597,4096211372,4505174693,5781490132.0,10456788597,4675298465.0,6360577225.0,170123772,1046750174.0,210133073.0,5175426967.0,,,,,,435775694.0,,,,-5.5109372358,-41.08659527,,24.4172787042,,,,,,,,,,,,,,,,1.2264604739,201.8331698183,,,,278.851011564,,,-18.5146766577,,21.9565444713,,,1955.4806418136,,,,,,,286.8806666667,,,,,,,,-236.7356415887,-7.422754279,,,,,,,,,,,-1.2230839956,,,,,2.1663894278,,,,,,,,,,-24.7552395938,36.5648589829,0.1710294342,35.1822333216,,,-9.9530735922,10.2747615822,,-41.7910996659,,-74.2676662931,,,4.1710123337,-26.5360585363,28.423036456,4.9399922187,,,,,,,,,,,,0.2570419678,-16.1334172218,,,,,,,,,,35.3743998987,,,,,,,,0.0,,,-42.4937522747,,,46.7499846914,,20.1930991343,-5.6038058544,-1.2489383121,3.6774105335,-5.4969965329,2.6253284457,-1.2489383121,-5.653388618,-4.1810352456,-9.6144781687,1.0455955154,-16.1334172218,4.3319834843,,,,,,21.7490911334,,,,,0
67,600600.SH,600600,青岛啤酒,10002658,通用,2006-06-30 00:00:00,中报,2006中报,058001001,2006-08-29 00:00:00,2006-08-29 00:00:00,CNY,,913807655.0,144279048.0,,198218856,,,,,,,,,0.0,,,,,,,2803547319.0,197294161.0,,,,1152873.0,,0.0,15917974,0.0,639497228,,,29249915.0,,,,,,,215536036.0,,,,,,,,5305530435.0,306597,,,,,,,,,,,764407280.0,,,,,1490739567.0,,,,0.0,0.0,,,,,87537063.0,22934682.0,138842765,7208614.0,,,607883296.0,2035108532.0,,20892810.0,,6385332.0,0.0,,1322280073.0,194752274.0,408472418.0,50473226.0,,,,,,,,,,,,1049705036.0,220916683.0,0.0,,,,,,,,,121035046.0,,,,,,,,1308219178.0,,,769419420.0,,,78609532.0,,599070441.0,505610187.0,10490896951,4078470076,4785261700,5543857804.0,10490896951,4947039147.0,6412426875.0,161777447,1265241072.0,220916683.0,4935974508.0,,,,,,223984697.0,,,,2.2758214394,-32.1466617915,,13.0704508328,,,,,,,,,,,,,,,,0.3167503303,136.8308328635,,,,-71.9098804784,,,-38.053458886,,55.8880811844,,,1703.6375621409,,,,,,,55.6426157984,,,,,,,,-95.3723638366,-6.7708794524,,,,,,,,,,,-1.2130591262,,,,,5.6381164777,,,,,,,,,,-31.3517834729,-7.9826065256,-0.4000846912,31.0231384821,,,-6.7458244096,14.7729221981,,-41.7910996659,,-92.7058863578,,,6.0476524829,-42.7578790192,15.5836879436,-60.4416353087,,,,,,,,,,,,-6.6577456075,-9.603755008,,,,,,,,,,17.7871936996,,,,,,,,0.0,,,-39.1569017665,,,32.4062449227,,20.1064590294,6.2720317046,-1.2390093716,4.6458427619,-3.9632868525,1.7512116055,-1.2390093716,-4.3877996979,-4.6494586334,-15.4435451446,0.1728518607,-9.603755008,2.9059590181,,,,,,17.4008384167,,,,,0
68,600600.SH,600600,青岛啤酒,10002658,通用,2006-03-31 00:00:00,一季报,2006一季报,058001001,2006-04-28 00:00:00,2006-04-28 00:00:00,CNY,,831070295.0,118211468.0,,328625121,,,,,,,,,0.0,,,,,,,2802834414.0,138101785.0,,,,-13573592.0,,0.0,19183827,0.0,440865882,,,25343144.0,,,,,,,8220967.0,,,,,,,,5297718046.0,352990,,,,,,,,,,,749520013.0,,,,,1542130964.0,,,,0.0,0.0,,,,,84871346.0,21957831.0,139300986,6965014.0,,,630970649.0,1575594485.0,,20892810.0,,6309213.0,0.0,,1247737110.0,207772918.0,416666815.0,89561450.0,,,,,,,,,,,,975629128.0,231491987.0,0.0,,,,,,,,,138913424.0,,,,,,,,1308219178.0,,,757048690.0,,,67047222.0,,599070441.0,412375768.0,10038852753,3715087605,4243859101,5633734835.0,10038852753,4405117918.0,6323765148.0,161258817,983850095.0,231491987.0,5002764186.0,,,,,,306213745.0,,,,-1.5024631421,-41.6392592394,,24.4176502696,,,,,,,,,,,,,,,,55.4028241996,47.5862942259,,,,-3787.5742345622,,,-10.2505936993,-100.0,60.6248183449,,,1462.7343348227,,,,,,,291.4746190476,,,,,,,,-44.2782566967,-8.945500081,,,,,,,,,,,-3.875357762,,,,,8.2217133676,,,,,,,,,,-34.8839175203,-89.0954236143,1.1367479457,23.991562538,,,-2.4826144803,16.9251866906,,-41.7910996659,,-70.7664288722,,,-1.0067096842,-37.0186442322,-0.0028410383,-29.669038581,,,,,,,,,,,,-11.6871135988,-2.1167190917,,,,,,,,,,-15.2728425047,,,,,,,,23.4169035849,,,-34.2817326051,,,31.2616624359,,20.1064590294,8.5214382567,-3.3779794002,5.4158846008,-6.0342916782,30.9391154605,-3.3779794002,-27.6337904817,-7.8920082194,-89.7344049546,-11.111927699,-2.1167190917,36.8548146567,,,,,,4.5873783626,,,,,0
69,600600.SH,600600,青岛啤酒,10002658,通用,2005-12-31 00:00:00,年报,2005年报,058001001,2007-04-20 00:00:00,2007-04-20 00:00:00,CNY,,710997235.0,105068080.0,,219004515,,,,,,,,,0.0,,,,,,,2802086986.0,111884585.0,,,,749817.0,,0.0,11928440,0.0,280265540,,,17600000.0,,,,,,,12220968.0,,,,,,,,5403917452.0,238096,,,,,,,,,,,750395329.0,,,,,1420474304.0,,,,0.0,0.0,,,,,80989965.0,21786386.0,139692826,4309385.0,,,631810452.0,1265861113.0,,25892810.0,,6550713.0,0.0,,1056841413.0,180281287.0,345844178.0,75213207.0,,,,,,,,,,,,939670520.0,191898018.0,0.0,,,,,,,,,123445949.0,,,,,,,,1308219178.0,,,949171250.0,,,76615035.0,,599070441.0,314057436.0,9589116733,3193889111,3854397390,5573240131.0,9589116733,4015876602.0,6395227622.0,161479212,951891488.0,191898018.0,4941429679.0,,,,,,231303257.0,,,,7.8803752442,-34.0932893762,,45.4546643397,,,,,,,,,,,,,,,,55.3687844657,65.8060679629,,,,42.3842845342,,,-16.6232720133,-100.0,57.622426804,,,985.2688321891,,,,,,,481.9508571429,,,,,,,,-57.6458450072,-1.0889250702,,,,,,,,,,,1.0602566333,,,,,2.7221636556,,,,,,,,,,-11.4088777291,-67.140605191,-6.0864055625,-20.8563100113,,,6.078731047,-7.0963852146,,-27.8607331106,,-73.1990735335,-100.0,,-4.0965229256,-30.1272866102,-21.9178858726,-23.7145761942,,,,,,,,,,,,-4.0017042199,-19.002118929,,,,,,,,,,-42.5910316147,,,,,,,,23.4169035849,,,-29.9603818109,,,24.5916987247,,20.1064590294,-18.9772545837,-2.924559091,-7.9478386631,-9.221778311,33.2581815475,-2.924559091,-29.4930506143,-0.2048231605,-88.8617204268,-2.9613760549,-19.002118929,37.7716069302,,,,,,3.3223543226,,,标准无保留意见,,0
70,600600.SH,600600,青岛啤酒,10002658,通用,2005-09-30 00:00:00,三季报,2005三季报,058001001,2005-10-28 00:00:00,2005-10-28 00:00:00,CNY,,875793226.0,209774206.0,,121063106,,,,,,,,,0,,,,,,,2794872377.0,82152509.0,,,,733567.0,,0,17497308,0,649365797,,,1621717.0,,,,,,,2850000,,,,,,,,5616550142.0,1574147,,,,,,,,,,,766630504.0,,,,,1360679600.0,,,,0,0.0,,,,,128629771.0,23706986.0,137513172,5067734.0,,,673052584.0,1880800605.0,,35892810,,25868330.0,0,,1225429438.0,306747213.0,349636212.0,96973007.0,,,,,,,,,,,,1033068655.0,250556379.0,0,,,,,27000000,,,,134638725.0,,,,,,,,1308219178.0,,,1119631500.0,,,60946236.0,,498782868.0,529006050.0,10589039164,3950919830,4767229112,5633589894.0,10589039164,4955449270.0,6638119334.0,188220158,1035918655.0,250556379.0,4960537310.0,,,,,,357929320.0,,,,16.7549824244,-20.4932461149,,9.5655185217,,,,,,,,,,,,,,,,53.0327765012,-56.544706591,,,,72.6129352578,,,-25.773185905,,94.8397602051,,,1057.1790444115,,,,,,,35.7142857143,,,,,,,,242.8311637966,7.1617860361,,,,,,,,,,,-1.7910323943,,,,,14.4808373941,,,,,,,,,,7.1840578033,-74.7813364419,483.7008471214,7.7736574851,,,-0.756832962,13.8118966653,,-33.3165222628,,-45.0273403039,,,3.5632905013,-17.354375976,-19.2813423977,-9.6371645366,,,,,,,,,,,,-8.4116509954,-14.1569218182,,,,,,-47.1297546652,,,,-41.4048857421,,,,,,,,23.4169035849,,,-14.0656121293,,,21.6593920703,,25.9684047661,34.0617785242,3.6146436027,4.3544321288,4.7343978868,31.1848926316,3.6146436027,-16.3672052168,3.1792897541,-86.2964566357,-8.329650502,-14.1569218182,37.1752653359,,,,,,7.3259386192,,,,,0
71,600600.SH,600600,青岛啤酒,10002658,通用,2005-06-30 00:00:00,中报,2005中报,058001001,2005-08-22 00:00:00,2005-08-22 00:00:00,CNY,,893473787.0,212633677.0,,175305621,,,,,,,,,0,,,,,,,2794695113.0,83305944.0,,,,4104194.0,,0,25696308,0,410228430,,,1621718.0,,,,,,,138481376,,,,,,,,5690851103.0,6625348,,,,,,,,,,,773793857.0,,,,,1411175830.0,,,,0,0.0,,,,,127515422.0,24924290.0,139400485,5501787.0,,,651856383.0,1773160858.0,,35892810,,87540890.0,0,,1246873497.0,340225468.0,353399710.0,127591791.0,,,,,,,,,,,,1124576477.0,244387013.0,0,,,,,27000000,,,,102757390.0,,,,,,,,1308219178.0,,,1264596055.0,,,59369958.0,,498782868.0,475769757.0,10622510856,3897402867,4982742061,5448444020.0,10622510856,5174066836.0,6725107989.0,191324775,1263057853.0,244387013.0,4796587637.0,,,,,,190786284.0,,,,13.5840178736,-6.7600279527,,19.9724882409,,,,,,,,,,,,,,,,53.050580904,-44.9223723337,,,,850.2032746198,,,-4.8930629766,-100.0,72.6019190295,,,,,,,,,,-35.5528881774,,,,,,,,605.7349537222,11.8824702332,,,,,,,,,,,13.002099858,,,,,10.5500466106,,,,,,,,,,61.7997298132,-46.4164481789,12.2834664379,-5.9873284741,,,6.2556897013,8.6233139397,,-33.2948348226,,86.1766854077,,,-2.8094826846,4.3301873043,-28.7927741895,30.1231866534,,,,,,,,,,,,19.5684378181,-17.8340807708,,,,,,-47.1297546652,,,,-57.4976050434,,,,,,,,23.4169035849,,,1.438346253,,,33.453623754,,26.2217196034,76.7466367375,6.7171272241,0.9114489932,12.334437721,33.1786143615,6.7171272241,-11.7477351222,10.3979908506,-86.5942364162,9.3172752221,-17.8340807708,37.9280519205,,,,,,-2.6654225175,,,,,0
72,600600.SH,600600,青岛啤酒,10002658,通用,2005-03-31 00:00:00,一季报,2005一季报,058001001,2005-04-29 00:00:00,2005-04-29 00:00:00,CNY,,843747287.0,202553063.0,,264130628,,,,,,,,,0,,,,1204767997.0,,,1803592971.0,93573584.0,,,,368090.0,,0,21374879,5907185,274469342,,,1621718.0,,,,,,,2100000,,,,,,,,5818183671.0,633487,,,,,,,,,,,779737636.0,,,,,1424973710.0,,,,0,0.0,,,,,130338532.0,201363448.0,137735283,5617329.0,,,647034009.0,1347523600.0,,35892810,,21582081.0,0,,1260425940.0,329895912.0,416678653.0,127342849.0,,,,,,,,,,,,1104741525.0,236497985.0,0,,,,,27000000,,,,163953835.0,,,,,,,,1060000000.0,,,1151960817.0,,,51079059.0,,498782868.0,379994750.0,10389818688,3524219921,4516391327,4302560633.0,10389818688,6087258055.0,6865598767.0,1570866728,1106841525.0,236497985.0,3655526624.0,,,,,,292782695.0,,,,17.6763680883,-5.7187787349,,13.4114156887,,,,,,,,,,,,,0.2956541014,,,0.2340642914,-48.2887329178,,,,18.6048010311,,,-15.3192385716,30.8671253999,91.6785886723,,,,,,,,,,90.9090909091,,,,,,,,1.8956027164,13.4245688084,,,,,,,,,,,13.0044028967,,,,,8.7509714541,,,,,,,,,,265.8743155639,327.5480709973,11.0343257275,-4.9474034749,,,-0.7933935675,-5.293479179,,-33.2948348226,,-56.5414760338,,,1.4057608039,12.9629803947,-20.775457041,64.9524858997,,,,,,,,,,,,28.7169716693,-14.3819088279,,,,,,,,,,-5.3082283971,,,,,,,,0.0,,,-9.4990564681,,,35.1666812121,,26.2217196034,75.5213394148,7.5246050532,-1.1785540761,11.2481609247,1.7002354168,7.5246050532,12.0607375739,12.6156760207,14.4645169299,28.7965778744,-14.3819088279,2.1547280754,,,,,,-9.5136813093,,,,,0
73,600600.SH,600600,青岛啤酒,10002658,通用,2004-12-31 00:00:00,年报,2004年报,058001001,2006-04-04 00:00:00,2006-04-04 00:00:00,CNY,,659060773.0,159419396.0,,150565481,,,,,,,,,0,,,,1207720025.0,,,1803507053.0,67479186.0,,,,526615.0,,0,14306678,5907185,177808162,,,1621718.0,,,,,,,2100000,,,,,,,,5463409892.0,562155,,,,,,,,,,,742522683.0,,,,,1382831371.0,,,,0,0.0,,,,,91419956.0,66301848.0,148746118,5445014.0,,,595605213.0,1362553132.0,,35892810,,24442114.0,1207720025,,1101984459.0,258013863.0,442923686.0,98594467.0,,,,,,,,,,,,978840835.0,236917331.0,0,,,,,27000000,,,,215029032.0,,,,,,,,1060000000.0,,,1355191925.0,,,61492889.0,,498782868.0,387616384.0,9878004821,3469651407,4245949434,4182287396.0,9878004821,5695717425.0,6408353414.0,1449767991,980940835.0,236917331.0,3586682183.0,,,,,,223865647.0,,,,1.8778344787,-6.2728097479,,16.6560732717,,,,,,,,,,,,,28.5962757211,,,0.25738675,-68.6131309248,,,,420.1495412028,,,1.2977262195,30.8671253999,182.9015366306,,,,,,,,,,90.9090909091,,,,,,,,6.6697659415,6.6237157177,,,,,,,,,,,8.3760198474,,,,,5.9232541664,,,,,,,,,,242.1339928984,23.2749343751,19.9106326062,-10.5080532684,,,-8.6215107736,46.0555832451,,-33.2948348226,,-60.1826292847,,,-6.0030819141,16.763188507,-15.7057569922,93.7663079417,,,,,,,,,,,,28.9279964203,-22.9955726018,,,,,,,,,,60.0521803868,,,,,,,,0.0,,,4.0364202878,,,47.8562630536,,26.2217196034,109.7338778428,9.7287540826,16.3545192678,14.1533883926,0.3981233167,9.7287540826,17.7652753596,6.4468565711,29.792677931,29.0176687189,-22.9955726018,2.071191832,,,,,,-13.8183550101,,,标准无保留意见,,0
